ID,Latitude_Degrees,Longitude_Degrees,Ocean,Realm,Ecoregion,Country_Name,State_Island_Province,City_Town,City_Town_2,City_Town_3,Year,Month,Depth,Average_Bleaching,ClimSST,Temperature_Kelvin,Temperature_Mean,Temperature_Minimum,Temperature_Maximum,Temperature_Kelvin_Standard_Deviation,Windspeed,SSTA,SSTA_Standard_Deviation,SSTA_Mean,SSTA_Minimum,SSTA_Maximum,SSTA_Frequency,SSTA_Frequency_Standard_Deviation,SSTA_FrequencyMax,SSTA_FrequencyMean,SSTA_DHW,SSTA_DHW_Standard_Deviation,SSTA_DHWMax,SSTA_DHWMean,TSA,TSA_Standard_Deviation,TSA_Minimum,TSA_Maximum,TSA_Mean,TSA_Frequency,TSA_Frequency_Standard_Deviation,TSA_FrequencyMax,TSA_FrequencyMean,TSA_DHW,TSA_DHW_Standard_Deviation,TSA_DHWMax,TSA_DHWMean
583,-25.28225,152.9253056,Pacific,Temperate Australasia,"Moreton Bay, eastern Australia",Australia,Queensland,Sunshine Coast,Great Sandy Strait,Round Island,2017,6,3,23.75,291.89,293.16,296.47,289.17,303.48,3.16,6,0.33,0.9,0,-2.82,3.19,13,4.81,21,6,1.61,3.82,24.49,2.46,-7.15,3.16,-11.13,3.16,-3.83,0,2.06,8,1,0,1.72,12.15,0.6
584,-25.26305556,152.9381111,Pacific,Temperate Australasia,"Moreton Bay, eastern Australia",Australia,Queensland,Sunshine Coast,Great Sandy Strait,Big Woody Island,2017,6,4,22.75,291.89,293.16,296.47,289.17,303.48,3.16,6,0.33,0.9,0,-2.82,3.19,13,4.81,21,6,1.61,3.82,24.49,2.46,-7.15,3.16,-11.13,3.16,-3.83,0,2.06,8,1,0,1.72,12.15,0.6
586,-25.24444444,152.8252778,Pacific,Temperate Australasia,"Moreton Bay, eastern Australia",Australia,Queensland,Hervey Bay,Point Vernon,nd,2017,6,3,51.25,291.78,292.8,296.44,289.41,306.2,3.23,6,0.2,0.92,0,-3.084,5.95,14,4.76,24,6,1.12,3.61,18.88,2.49,-7.53,3.23,-10.92,5.86,-3.88,1,2.06,7,1,0,1.83,11.77,0.62
587,-24.88361111,152.4908333,Pacific,Temperate Australasia,"Moreton Bay, eastern Australia",Australia,Queensland,Coral Cove,nd,nd,2017,6,6,1.25,291.75,293.41,296.49,289.58,304.23,3.22,5,0.5,0.88,0,-2.843333333,3.94,11,5.14,23,6,0,3.55,22.2,2.29,-7.02,3.22,-10.84,3.79,-3.92,4,2.47,10,1,0,2.16,16.27,0.7
588,-24.81027778,152.4711111,Pacific,Temperate Australasia,"Moreton Bay, eastern Australia",Australia,Queensland,Bargara,nd,nd,2017,6,6,0.25,291.89,293.39,296.56,289.44,303.77,3.18,5,0.39,0.87,0,-2.943333333,3.61,13,5.33,25,6,0,3.45,20.46,2.24,-7.04,3.18,-10.98,3.33,-3.86,4,2.13,9,1,0,1.89,15.36,0.62
593,-23.46038889,151.9291944,Pacific,Central Indo-Pacific,Southern Great Barrier Reef,Australia,Queensland,Heron Island,Heron Reef,nd,2017,10,7,1,299.15,297.75,297.33,292.22,303.13,2.29,5,0.94,0.73,0,-4.042222222,2.85,14,4.12,23,4,11.26,2.55,14.3,1.39,-2.62,2.29,-8.14,2.75,-3.02,3,1.67,6,1,0,1.36,10.94,0.4
595,-23.45480556,151.9238056,Pacific,Central Indo-Pacific,Southern Great Barrier Reef,Australia,Queensland,Heron Island,Heron Reef,nd,2017,10,5,1.75,299.15,297.75,297.33,292.22,303.13,2.29,5,0.94,0.73,0,-4.042222222,2.85,14,4.12,23,4,11.26,2.55,14.3,1.39,-2.62,2.29,-8.14,2.75,-3.02,3,1.67,6,1,0,1.36,10.94,0.4
597,-23.45108333,151.9181667,Pacific,Central Indo-Pacific,Southern Great Barrier Reef,Australia,Queensland,Heron Island,Heron Reef,nd,2017,11,6,10,299.35,297.98,297.35,292.83,302.86,2.22,8,0.82,0.72,0,-4.33,2.9,15,3.98,19,3,9.31,2.65,17.68,1.33,-2.29,2.22,-7.44,2.58,-2.91,1,1.99,7,1,0,1.53,12.13,0.44
599,-23.44719444,151.9118889,Pacific,Central Indo-Pacific,Southern Great Barrier Reef,Australia,Queensland,Heron Island,Heron Reef,nd,2017,11,6,1.25,299.35,297.98,297.35,292.83,302.86,2.22,8,0.82,0.72,0,-4.33,2.9,15,3.98,19,3,9.31,2.65,17.68,1.33,-2.29,2.22,-7.44,2.58,-2.91,1,1.99,7,1,0,1.53,12.13,0.44
601,-23.44469444,151.9183889,Pacific,Central Indo-Pacific,Southern Great Barrier Reef,Australia,Queensland,Heron Island,Heron Reef,nd,2017,10,2,30,299.08,297.61,297.35,292.83,302.86,2.22,5,0.82,0.72,0,-4.33,2.9,15,3.98,19,3,11.11,2.65,17.68,1.33,-2.66,2.22,-7.44,2.58,-2.91,1,1.99,7,1,0,1.53,12.13,0.44
603,-23.44380556,151.9133056,Pacific,Central Indo-Pacific,Southern Great Barrier Reef,Australia,Queensland,Heron Island,Heron Reef,nd,2017,10,2,6.5,299.08,297.61,297.35,292.83,302.86,2.22,5,0.82,0.72,0,-4.33,2.9,15,3.98,19,3,11.11,2.65,17.68,1.33,-2.66,2.22,-7.44,2.58,-2.91,1,1.99,7,1,0,1.53,12.13,0.44
605,-23.44311111,151.9093889,Pacific,Central Indo-Pacific,Southern Great Barrier Reef,Australia,Queensland,Heron Island,Heron Reef,nd,2017,10,2,15,299.08,297.61,297.35,292.83,302.86,2.22,5,0.82,0.72,0,-4.33,2.9,15,3.98,19,3,11.11,2.65,17.68,1.33,-2.66,2.22,-7.44,2.58,-2.91,1,1.99,7,1,0,1.53,12.13,0.44
607,-23.4425,151.9201111,Pacific,Central Indo-Pacific,Southern Great Barrier Reef,Australia,Queensland,Heron Island,Heron Reef,nd,2017,11,2,25,299.35,297.98,297.35,292.83,302.86,2.22,8,0.82,0.72,0,-4.33,2.9,15,3.98,19,3,9.31,2.65,17.68,1.33,-2.29,2.22,-7.44,2.58,-2.91,1,1.99,7,1,0,1.53,12.13,0.44
610,-23.44161111,151.9048056,Pacific,Central Indo-Pacific,Southern Great Barrier Reef,Australia,Queensland,Heron Island,Heron Reef,nd,2017,11,6,1,299.35,297.98,297.35,292.83,302.86,2.22,8,0.82,0.72,0,-4.33,2.9,15,3.98,19,3,9.31,2.65,17.68,1.33,-2.29,2.22,-7.44,2.58,-2.91,1,1.99,7,1,0,1.53,12.13,0.44
612,-23.44111111,151.9105,Pacific,Central Indo-Pacific,Southern Great Barrier Reef,Australia,Queensland,Heron Island,Heron Reef,nd,2017,11,2,17.5,299.35,297.98,297.35,292.83,302.86,2.22,8,0.82,0.72,0,-4.33,2.9,15,3.98,19,3,9.31,2.65,17.68,1.33,-2.29,2.22,-7.44,2.58,-2.91,1,1.99,7,1,0,1.53,12.13,0.44
614,-23.44005556,151.9173056,Pacific,Central Indo-Pacific,Southern Great Barrier Reef,Australia,Queensland,Heron Island,Heron Reef,nd,2017,11,2,10,299.35,297.98,297.35,292.83,302.86,2.22,8,0.82,0.72,0,-4.33,2.9,15,3.98,19,3,9.31,2.65,17.68,1.33,-2.29,2.22,-7.44,2.58,-2.91,1,1.99,7,1,0,1.53,12.13,0.44
616,-23.43877778,151.9138889,Pacific,Central Indo-Pacific,Southern Great Barrier Reef,Australia,Queensland,Heron Island,Heron Reef,nd,2017,11,2,12.5,299.35,297.98,297.35,292.83,302.86,2.22,8,0.82,0.72,0,-4.33,2.9,15,3.98,19,3,9.31,2.65,17.68,1.33,-2.29,2.22,-7.44,2.58,-2.91,1,1.99,7,1,0,1.53,12.13,0.44
619,-23.43488889,151.911,Pacific,Central Indo-Pacific,Southern Great Barrier Reef,Australia,Queensland,Heron Island,Heron Reef,nd,2017,10,6,1,299.08,297.61,297.35,292.83,302.86,2.22,5,0.82,0.72,0,-4.33,2.9,15,3.98,19,3,11.11,2.65,17.68,1.33,-2.66,2.22,-7.44,2.58,-2.91,1,1.99,7,1,0,1.53,12.13,0.44
620,-23.43455556,151.9223611,Pacific,Central Indo-Pacific,Southern Great Barrier Reef,Australia,Queensland,Heron Island,Heron Reef,nd,2017,11,4,2,299.35,297.98,297.35,292.83,302.86,2.22,8,0.82,0.72,0,-4.33,2.9,15,3.98,19,3,9.31,2.65,17.68,1.33,-2.29,2.22,-7.44,2.58,-2.91,1,1.99,7,1,0,1.53,12.13,0.44
622,-23.43430556,151.9333889,Pacific,Central Indo-Pacific,Southern Great Barrier Reef,Australia,Queensland,Heron Island,Heron Reef,nd,2017,10,7,4.25,299.08,297.61,297.35,292.83,302.86,2.22,5,0.82,0.72,0,-4.33,2.9,15,3.98,19,3,11.11,2.65,17.68,1.33,-2.66,2.22,-7.44,2.58,-2.91,1,1.99,7,1,0,1.53,12.13,0.44
624,-23.434,151.9176944,Pacific,Central Indo-Pacific,Southern Great Barrier Reef,Australia,Queensland,Heron Island,Heron Reef,nd,2017,10,6,1,299.08,297.61,297.35,292.83,302.86,2.22,5,0.82,0.72,0,-4.33,2.9,15,3.98,19,3,11.11,2.65,17.68,1.33,-2.66,2.22,-7.44,2.58,-2.91,1,1.99,7,1,0,1.53,12.13,0.44
626,-23.43366667,151.9249444,Pacific,Central Indo-Pacific,Southern Great Barrier Reef,Australia,Queensland,Heron Island,Heron Reef,nd,2017,10,6,3.5,299.08,297.61,297.35,292.83,302.86,2.22,5,0.82,0.72,0,-4.33,2.9,15,3.98,19,3,11.11,2.65,17.68,1.33,-2.66,2.22,-7.44,2.58,-2.91,1,1.99,7,1,0,1.53,12.13,0.44
839,-8.359802778,116.1316,Pacific,Central Indo-Pacific,Lesser Sunda Islands and Savu Sea,Indonesia,West Nusa Tenggara,North Lombok Regency,Sokong,nd,2017,3,3,0,262.15,302.075,301.7975,297.6975,305.2525,1.11,2,-0.0625,0.9325,0,-3.4925,3.08,18.75,5.3925,26.5,6,0,3.59,19.2475,2.4275,-0.7,1.11,-5.07,2.4675,-0.9675,6.25,1.995,9.75,1.5,0,1.41,10.9775,0.63
840,-8.359802778,116.1316,Pacific,Central Indo-Pacific,Lesser Sunda Islands and Savu Sea,Indonesia,West Nusa Tenggara,North Lombok Regency,Sokong,nd,2017,3,7,0,262.15,302.075,301.7975,297.6975,305.2525,1.11,2,-0.0625,0.9325,0,-3.4925,3.08,18.75,5.3925,26.5,6,0,3.59,19.2475,2.4275,-0.7,1.11,-5.07,2.4675,-0.9675,6.25,1.995,9.75,1.5,0,1.41,10.9775,0.63
841,-8.359802778,116.1316,Pacific,Central Indo-Pacific,Lesser Sunda Islands and Savu Sea,Indonesia,West Nusa Tenggara,North Lombok Regency,Sokong,nd,2017,6,3,0,262.15,301.425,301.7975,297.6975,305.2525,1.11,7,0.095,0.9325,0,-3.4925,3.08,8.5,5.3925,26.5,6,0,3.59,19.2475,2.4275,-1.3525,1.11,-5.07,2.4675,-0.9675,0,1.995,9.75,1.5,0,1.41,10.9775,0.63
842,-8.359802778,116.1316,Pacific,Central Indo-Pacific,Lesser Sunda Islands and Savu Sea,Indonesia,West Nusa Tenggara,North Lombok Regency,Sokong,nd,2017,6,8,0,262.15,301.425,301.7975,297.6975,305.2525,1.11,7,0.095,0.9325,0,-3.4925,3.08,8.5,5.3925,26.5,6,0,3.59,19.2475,2.4275,-1.3525,1.11,-5.07,2.4675,-0.9675,0,1.995,9.75,1.5,0,1.41,10.9775,0.63
845,-8.357888889,116.0424722,Pacific,Central Indo-Pacific,Lesser Sunda Islands and Savu Sea,Indonesia,West Nusa Tenggara,North Lombok Regency,Gili Islands,Gili Trawangan,2017,11,4,0,301.51,301.64,301.6,297.57,305.47,1.12,3,-0.27,0.94,0,-3.28375,3.52,4,5.27,30,6,1.67,3.48,21.05,2.5,-0.95,1.12,-5.01,2.87,-0.98,0,1.78,8,2,0,1.32,8.06,0.67
846,-8.357888889,116.0424722,Pacific,Central Indo-Pacific,Lesser Sunda Islands and Savu Sea,Indonesia,West Nusa Tenggara,North Lombok Regency,Gili Islands,Gili Trawangan,2017,11,8,0,301.51,301.64,301.6,297.57,305.47,1.12,3,-0.27,0.94,0,-3.28375,3.52,4,5.27,30,6,1.67,3.48,21.05,2.5,-0.95,1.12,-5.01,2.87,-0.98,0,1.78,8,2,0,1.32,8.06,0.67
853,-8.343944444,116.0261944,Pacific,Central Indo-Pacific,Lesser Sunda Islands and Savu Sea,Indonesia,West Nusa Tenggara,North Lombok Regency,Gili Islands,Gili Trawangan,2017,3,3,11.25,302.61,302.51,301.62,297.79,305.45,1.08,3,0.41,0.88,0,-3.196666667,3.03,19,5.06,27,6,0,3.12,18.18,2.14,-0.11,1.08,-4.82,2.82,-0.99,4,1.51,7,1,0,1.01,7.97,0.49
863,-8.337777778,115.6611111,Pacific,Central Indo-Pacific,Lesser Sunda Islands and Savu Sea,Indonesia,Bali,Karangasem Regency,Kubu,nd,2017,11,6,0,302.11,301.93,301.86,297.97,305.17,1.13,2,-0.39,0.88,0,-2.988333333,3.17,0,5.81,29,5,0,3.49,21.61,2,-0.9,1.13,-4.85,2.33,-0.96,0,2.19,11,1,0,1.44,11.15,0.56
864,-8.337638889,116.0376389,Pacific,Central Indo-Pacific,Lesser Sunda Islands and Savu Sea,Indonesia,West Nusa Tenggara,North Lombok Regency,Gili Islands,Gili Trawangan,2017,11,4,0,301.67,301.74,301.6,297.57,305.47,1.12,3,-0.17,0.94,0,-3.28375,3.52,4,5.27,30,6,4.26,3.48,21.05,2.5,-0.85,1.12,-5.01,2.87,-0.98,0,1.78,8,2,0,1.32,8.06,0.67
865,-8.337638889,116.0376389,Pacific,Central Indo-Pacific,Lesser Sunda Islands and Savu Sea,Indonesia,West Nusa Tenggara,North Lombok Regency,Gili Islands,Gili Trawangan,2017,11,8,0,301.67,301.74,301.6,297.57,305.47,1.12,3,-0.17,0.94,0,-3.28375,3.52,4,5.27,30,6,4.26,3.48,21.05,2.5,-0.85,1.12,-5.01,2.87,-0.98,0,1.78,8,2,0,1.32,8.06,0.67
874,-8.333888889,115.6547222,Pacific,Central Indo-Pacific,Lesser Sunda Islands and Savu Sea,Indonesia,Bali,Karangasem Regency,Kubu,nd,2017,11,7,0,302.11,301.93,301.86,297.97,305.17,1.13,2,-0.39,0.88,0,-2.988333333,3.17,0,5.81,29,5,0,3.49,21.61,2,-0.9,1.13,-4.85,2.33,-0.96,0,2.19,11,1,0,1.44,11.15,0.56
879,-8.283888889,115.6033333,Pacific,Central Indo-Pacific,Lesser Sunda Islands and Savu Sea,Indonesia,Bali,Karangasem Regency,Kubu,nd,2017,5,6,0,301.19,303.39,302.04,298.14,305.54,1.12,7,0.76,0.85,0,-3.12,3.09,13,5.57,28,4,0,3.45,30.93,1.68,0.44,1.12,-4.8,2.58,-0.9,0,2.34,11,1,0,1.86,23.76,0.46
880,-8.281111111,115.6008333,Pacific,Central Indo-Pacific,Lesser Sunda Islands and Savu Sea,Indonesia,Bali,Karangasem Regency,Kubu,nd,2017,5,6,0,301.19,303.39,302.04,298.14,305.54,1.12,7,0.76,0.85,0,-3.12,3.09,13,5.57,28,4,0,3.45,30.93,1.68,0.44,1.12,-4.8,2.58,-0.9,0,2.34,11,1,0,1.86,23.76,0.46
881,-8.279444444,115.5991667,Pacific,Central Indo-Pacific,Lesser Sunda Islands and Savu Sea,Indonesia,Bali,Karangasem Regency,Kubu,nd,2017,5,6,0,301.19,303.39,302.04,298.14,305.54,1.12,7,0.76,0.85,0,-3.12,3.09,13,5.57,28,4,0,3.45,30.93,1.68,0.44,1.12,-4.8,2.58,-0.9,0,2.34,11,1,0,1.86,23.76,0.46
882,-8.278888889,115.5983333,Pacific,Central Indo-Pacific,Lesser Sunda Islands and Savu Sea,Indonesia,Bali,Karangasem Regency,Kubu,nd,2017,5,5,0,301.19,303.39,302.04,298.14,305.54,1.12,7,0.76,0.85,0,-3.12,3.09,13,5.57,28,4,0,3.45,30.93,1.68,0.44,1.12,-4.8,2.58,-0.9,0,2.34,11,1,0,1.86,23.76,0.46
883,-8.276944444,115.5944444,Pacific,Central Indo-Pacific,Lesser Sunda Islands and Savu Sea,Indonesia,Bali,Karangasem Regency,Kubu,nd,2017,5,4,0,301.19,303.39,302.04,298.14,305.54,1.12,7,0.76,0.85,0,-3.12,3.09,13,5.57,28,4,0,3.45,30.93,1.68,0.44,1.12,-4.8,2.58,-0.9,0,2.34,11,1,0,1.86,23.76,0.46
886,-8.276111111,115.5936111,Pacific,Central Indo-Pacific,Lesser Sunda Islands and Savu Sea,Indonesia,Bali,Karangasem Regency,Kubu,nd,2017,5,5,0,301.19,303.39,302.04,298.14,305.54,1.12,7,0.76,0.85,0,-3.12,3.09,13,5.57,28,4,0,3.45,30.93,1.68,0.44,1.12,-4.8,2.58,-0.9,0,2.34,11,1,0,1.86,23.76,0.46
888,-8.272777778,115.5919444,Pacific,Central Indo-Pacific,Lesser Sunda Islands and Savu Sea,Indonesia,Bali,Karangasem Regency,Kubu,nd,2017,5,5,0.25,301.19,303.39,302.04,298.14,305.54,1.12,7,0.76,0.85,0,-3.12,3.09,13,5.57,28,4,0,3.45,30.93,1.68,0.44,1.12,-4.8,2.58,-0.9,0,2.34,11,1,0,1.86,23.76,0.46
894,-8.259166667,115.5838889,Pacific,Central Indo-Pacific,Lesser Sunda Islands and Savu Sea,Indonesia,Bali,Karangasem Regency,Kubu,nd,2017,11,3.5,0,302.52,302.5,302.04,298.14,305.54,1.12,3,0.03,0.85,0,-3.12,3.09,2,5.57,28,4,1.26,3.45,30.93,1.68,-0.45,1.12,-4.8,2.58,-0.9,0,2.34,11,1,0,1.86,23.76,0.46
910,-8.108888889,115.3169444,Pacific,Central Indo-Pacific,Lesser Sunda Islands and Savu Sea,Indonesia,Bali,Buleleng Regency,Tejakjula,nd,2017,11,3,0,302.7,303.47,302.16,298.33,305.7,1.1,3,0.61,0.88,0,-3.816,2.88,6,5.93,28,6,3.95,3.21,16.89,2.16,0.47,1.1,-4.67,2.7,-0.83,0,2.03,10,1,0,1.31,9.34,0.54
911,-8.108888889,115.3169444,Pacific,Central Indo-Pacific,Lesser Sunda Islands and Savu Sea,Indonesia,Bali,Buleleng Regency,Tejakjula,nd,2017,11,10,0,302.7,303.47,302.16,298.33,305.7,1.1,3,0.61,0.88,0,-3.816,2.88,6,5.93,28,6,3.95,3.21,16.89,2.16,0.47,1.1,-4.67,2.7,-0.83,0,2.03,10,1,0,1.31,9.34,0.54
1284,-4.529722222,129.9536111,Pacific,Central Indo-Pacific,Banda Sea and Molucca Islands,Indonesia,Central Maluku Regency,Maluku,Banda Islands,Banda Island,2017,11,5,0,302.36,302.17,301.34,296.54,305.48,1.57,3,-0.53,0.87,0,-3.027777778,2.82,12,4.82,26,6,4.47,2.76,16.89,2.19,-0.55,1.57,-6.17,2.75,-1.37,3,2.17,12,2,0,1.61,8.98,0.76
1285,-4.529722222,129.9536111,Pacific,Central Indo-Pacific,Banda Sea and Molucca Islands,Indonesia,Central Maluku Regency,Maluku,Banda Islands,Banda Island,2017,11,10,0,302.36,302.17,301.34,296.54,305.48,1.57,3,-0.53,0.87,0,-3.027777778,2.82,12,4.82,26,6,4.47,2.76,16.89,2.19,-0.55,1.57,-6.17,2.75,-1.37,3,2.17,12,2,0,1.61,8.98,0.76
1286,-4.505277778,129.8794444,Pacific,Central Indo-Pacific,Banda Sea and Molucca Islands,Indonesia,Central Maluku Regency,Maluku,Banda Islands,Naira Island,2017,11,5,3,302.41,302.07,301.35,296.92,306.32,1.54,3,-0.6,0.89,0,-2.874444444,3.99,7,4.66,27,6,2.84,2.9,15.32,2.23,-0.62,1.54,-5.76,3.62,-1.32,2,2.24,9,2,0,1.84,10.82,0.83
1287,-4.505277778,129.8794444,Pacific,Central Indo-Pacific,Banda Sea and Molucca Islands,Indonesia,Central Maluku Regency,Maluku,Banda Islands,Naira Island,2017,11,10,0,302.41,302.07,301.35,296.92,306.32,1.54,3,-0.6,0.89,0,-2.874444444,3.99,7,4.66,27,6,2.84,2.9,15.32,2.23,-0.62,1.54,-5.76,3.62,-1.32,2,2.24,9,2,0,1.84,10.82,0.83
1288,-4.487222222,129.9302778,Pacific,Central Indo-Pacific,Banda Sea and Molucca Islands,Indonesia,Central Maluku Regency,Maluku,Banda Islands,Pulau Pisang,2017,12,6,0,302.49,301.82,301.41,296.54,305.64,1.56,3,-0.89,0.88,0,-2.978888889,3.04,6,4.9,21,6,3.98,2.96,17.37,2.2,-0.92,1.56,-6.19,2.89,-1.32,5,2.93,13,2,1.58,1.93,13.65,0.89
1289,-4.487222222,129.9302778,Pacific,Central Indo-Pacific,Banda Sea and Molucca Islands,Indonesia,Central Maluku Regency,Maluku,Banda Islands,Pulau Pisang,2017,12,10,0,302.49,301.82,301.41,296.54,305.64,1.56,3,-0.89,0.88,0,-2.978888889,3.04,6,4.9,21,6,3.98,2.96,17.37,2.2,-0.92,1.56,-6.19,2.89,-1.32,5,2.93,13,2,1.58,1.93,13.65,0.89
1495,2.172888889,104.1120278,Pacific,Central Indo-Pacific,"Sunda Shelf, south-east Asia",Malaysia,Johor,Mersing,Pulau Sibu,Pulau Sibu Hujung,2017,7,5.9,0,302.21,302.03,301.81,297.51,305.6,1.22,4,0.22,0.9,0,-3.712222222,2.81,10,6.26,38,6,1.34,3.39,20.17,2.25,-1,1.22,-5.51,2.56,-1.21,0,1.76,9,1,0,1.24,9.34,0.35
1496,2.178277778,104.1092222,Pacific,Central Indo-Pacific,"Sunda Shelf, south-east Asia",Malaysia,Johor,Mersing,Pulau Sibu,Pulau Kukus,2017,7,5.5,0,302.21,302.03,301.81,297.51,305.6,1.22,4,0.22,0.9,0,-3.712222222,2.81,10,6.26,38,6,1.34,3.39,20.17,2.25,-1,1.22,-5.51,2.56,-1.21,0,1.76,9,1,0,1.24,9.34,0.35
1497,2.184,104.1068333,Pacific,Central Indo-Pacific,"Sunda Shelf, south-east Asia",Malaysia,Johor,Mersing,Pulau Sibu,Pulau Sibu Tengah,2017,7,7,0,302.21,302.03,301.81,297.51,305.6,1.22,4,0.22,0.9,0,-3.712222222,2.81,10,6.26,38,6,1.34,3.39,20.17,2.25,-1,1.22,-5.51,2.56,-1.21,0,1.76,9,1,0,1.24,9.34,0.35
1498,2.187805556,104.0981389,Pacific,Central Indo-Pacific,"Sunda Shelf, south-east Asia",Malaysia,Johor,Mersing,Pulau Sibu,Pulau Sibu Tengah,2017,7,3.9,0,302.21,302.03,301.81,297.51,305.6,1.22,4,0.22,0.9,0,-3.712222222,2.81,10,6.26,38,6,1.34,3.39,20.17,2.25,-1,1.22,-5.51,2.56,-1.21,0,1.76,9,1,0,1.24,9.34,0.35
1507,2.226111111,104.0530556,Pacific,Central Indo-Pacific,"Sunda Shelf, south-east Asia",Malaysia,Johor,Mersing,Pulau Sibu,nd,2017,7,2.5,13.75,302.08,302.25,301.83,298.15,306.29,1.16,4,0.43,0.84,0,-3.583333333,3.29,5,6.18,40,5,0,3.16,20.22,1.99,-0.82,1.16,-4.92,3.22,-1.23,0,1.65,8,1,0,1.17,10.48,0.33
1508,2.231,104.0521667,Pacific,Central Indo-Pacific,"Sunda Shelf, south-east Asia",Malaysia,Johor,Mersing,Pulau Sibu,nd,2017,7,6,0,302.08,302.25,301.83,298.15,306.29,1.16,4,0.43,0.84,0,-3.583333333,3.29,5,6.18,40,5,0,3.16,20.22,1.99,-0.82,1.16,-4.92,3.22,-1.23,0,1.65,8,1,0,1.17,10.48,0.33
1509,2.271166667,104.1273333,Pacific,Central Indo-Pacific,"Sunda Shelf, south-east Asia",Malaysia,Johor,Mersing,Pulau Tinggi,Pulau Nanga Besar,2017,7,6.7,0.25,301.95,302.14,301.74,298.08,305.86,1.18,4,0.43,0.86,0,-3.531111111,3.69,14,5.61,32,5,1.21,2.98,17.19,1.94,-0.85,1.18,-4.9,2.86,-1.24,1,1.49,7,1,0,1.01,7.72,0.34
1510,2.273333333,104.1156667,Pacific,Central Indo-Pacific,"Sunda Shelf, south-east Asia",Malaysia,Johor,Mersing,Pulau Tinggi,Pulau Mentigi,2017,7,3.6,0,301.95,302.14,301.74,298.08,305.86,1.18,4,0.43,0.86,0,-3.531111111,3.69,14,5.61,32,5,1.21,2.98,17.19,1.94,-0.85,1.18,-4.9,2.86,-1.24,1,1.49,7,1,0,1.01,7.72,0.34
1511,2.303,104.149,Pacific,Central Indo-Pacific,"Sunda Shelf, south-east Asia",Malaysia,Johor,Mersing,Pulau Tinggi,Pulau Ibul,2017,7,6.1,0,302.07,301.98,301.75,298.05,305.5,1.19,4,0.34,0.86,0,-3.431111111,2.66,10,5.63,30,6,1.07,3.12,17.23,2.05,-1.03,1.19,-4.96,2.49,-1.25,0,1.72,8,1,0,1.14,10.87,0.34
1512,2.313166667,104.1258333,Pacific,Central Indo-Pacific,"Sunda Shelf, south-east Asia",Malaysia,Johor,Mersing,Pulau Tinggi,nd,2017,7,4.5,0,301.97,301.81,301.75,298.05,305.5,1.19,4,0.12,0.86,0,-3.431111111,2.66,11,5.63,30,6,1.07,3.12,17.23,2.05,-1.19,1.19,-4.96,2.49,-1.25,0,1.72,8,1,0,1.14,10.87,0.34
1513,2.473416667,103.9615556,Pacific,Central Indo-Pacific,"Sunda Shelf, south-east Asia",Malaysia,Johor,Mersing,Pulau Babi Besar,nd,2017,3,3.5,0,303.08,303.18,301.76,297.48,305.38,1.16,1,1.13,0.86,0,-3.32,3.31,11,5.96,33,6,4.77,3.09,20.47,2.05,0.1,1.16,-5.59,2.29,-1.31,1,1.78,8,1,0,1.21,10.01,0.33
1514,2.4735,103.9588889,Pacific,Central Indo-Pacific,"Sunda Shelf, south-east Asia",Malaysia,Johor,Mersing,Pulau Babi Besar,nd,2017,3,2.4,0,303.08,303.18,301.76,297.48,305.38,1.16,1,1.13,0.86,0,-3.32,3.31,11,5.96,33,6,4.77,3.09,20.47,2.05,0.1,1.16,-5.59,2.29,-1.31,1,1.78,8,1,0,1.21,10.01,0.33
1515,2.481861111,103.9564167,Pacific,Central Indo-Pacific,"Sunda Shelf, south-east Asia",Malaysia,Johor,Mersing,Pulau Babi Tengah,nd,2017,3,6,0,303.08,303.18,301.76,297.48,305.38,1.16,1,1.13,0.86,0,-3.32,3.31,11,5.96,33,6,4.77,3.09,20.47,2.05,0.1,1.16,-5.59,2.29,-1.31,1,1.78,8,1,0,1.21,10.01,0.33
1516,2.523333333,103.9736111,Pacific,Central Indo-Pacific,"Sunda Shelf, south-east Asia",Malaysia,Johor,Mersing,Rawa Island,nd,2017,11,5,0,300.48,301.16,301.76,297.48,305.32,1.16,1,-0.59,0.85,0,-3.076666667,2.95,4,6.54,39,6,0,3.21,19.57,2.05,-1.93,1.16,-5.6,2.23,-1.32,0,1.56,7,0,0,1.12,9.1,0.32
1517,2.570611111,104.3217778,Pacific,Central Indo-Pacific,"Sunda Shelf, south-east Asia",Malaysia,Johor,Mersing,Pulau Pemanggil,nd,2017,9,3.5,0,302.07,302.34,301.72,297.09,304.97,1.25,4,0.26,0.88,0,-3.494444444,2.76,8,6.4,36,6,1.04,3.34,20.34,2.16,-0.73,1.25,-5.98,1.89,-1.34,0,1.65,8,1,0,1.04,8.18,0.36
1518,2.579361111,104.31575,Pacific,Central Indo-Pacific,"Sunda Shelf, south-east Asia",Malaysia,Johor,Mersing,Pulau Pemanggil,nd,2017,9,4,0,302,302.23,301.71,297.05,305.04,1.23,4,0.28,0.87,0,-3.627777778,2.69,7,5.97,34,6,0,3.2,20.3,2.07,-0.85,1.23,-6.02,1.95,-1.36,0,1.28,5,0,0,0.83,6.44,0.28
